title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Dreiser's Sister Carrie (Cliffs Notes),0822012014,0785555011335,0.83,3.99,2,6.82
250 Essential Chinese Characters Volume 2: Revised Edition,0804840369,9780804840361,14.44,3.99,2,20.43
"Organic Chemistry: A Guided Inquiry for Recitation, Volume 1",1111573999,9781111573997,27.69,3.99,2,33.68
Introduction to Hospitality Management Plus MyLab Hospitality with Pearson eText -- Access Card Package (5th Edition),0134514238,9780134514239,135.79,3.99,2,141.78
A World of Fiction 2: Timeless Short Stories (3rd Edition),0133046176,9780133046175,15.21,3.99,2,21.2
Events Feasibility and Development: From Strategy to Operations (Events Management),0750666404,9780750666404,35.65,3.99,2,41.64
"Manhattan GMAT Quantitative Strategy Guide Set, 5th Edition (Manhattan Gmat Strategy Guide: Instructional Guide)",1935707760,9781935707769,667.99,3.99,2,673.98
CliffsNotes on Stowe's Uncle Tom's Cabin,0822013134,9780822013136,1.0,3.99,2,6.99
"All Clear 3: Listening and Speaking, 2nd Edition",1413017053,9781413017052,6.82,3.99,2,12.81
The House of the Seven Gables (Cliffs Notes),0822005956,9780822005957,N/A,N/A,N/A,N/A
Chinese For Dummies,1118436660,9781118436660,7.5,3.99,2,13.49
The Handmaid's Tale (Cliffs Notes),0822005727,0049086005721,1.36,3.99,2,7.35
The Complete Guide to the TOEFL Test: PBT Edition (Exam Essentials),111122059X,9781111220594,10.36,3.99,2,16.35
L'Essentiel de la Grammaire Francaise (French Edition),0132947943,9780132947947,40.0,3.99,2,45.99
Julius Caesar (Cliffs Complete Study Editions),082201419X,9780822014195,5.49,3.99,2,11.48
Investigacion de gramática,141301996X,9781413019964,12.07,3.99,2,18.06
Les Jeux Sont Faits (French Edition),0135306752,9780135306758,17.19,3.99,2,23.18
Madame Bovary (Cliffs Notes),0822007800,0049086007800,0.01,3.99,2,6.0
Basic Spoken Chinese Practice Essentials: An Introduction to Speaking and Listening for Beginners (CD-Rom with Audio Files and Printable Pages Included) (Basic Chinese),0804840148,9780804840149,4.5,3.99,2,10.49
Hemingway's The Old Man and the Sea (Cliffs Notes),0822009358,0049086009354,4.99,3.99,2,10.98
Of Human Bondage (Cliffs Notes),0822009307,9780822009306,1.0,3.99,2,6.99
Schaum's Outline of Strength of Materials 4th Edition,0070466173,0639785304524,4.99,3.99,2,10.98
English for Logistics (Oxford Business English),019457945X,9780194579452,22.91,3.99,2,28.9
CliffsNotes on Hardy's Tess of the d'Urbervilles,0822012731,9780822012733,0.01,3.99,2,6.0
Telephone Maintainer(Passbooks) (Passbooks for Career Opportunities),0837308070,9780837308074,49.95,3.99,2,55.94
Designing and Analyzing Language Tests (Oxford Handbooks for Language Teachers),0194422976,9780194422970,33.45,3.99,2,39.44
Conversación y controversia: Tópicos de hoy y de siempre (6th Edition),0205696554,9780205696550,42.45,3.99,2,48.44
Tourism and the Power of Otherness: Seductions of Difference (Tourism and Cultural Change),1845414152,9781845414153,119.67,3.99,2,125.66
Dostoevsky's the Brothers Karamazov (Cliffs Notes),0822002655,9780822002659,5.09,3.99,2,11.08
CfE Maths Problem-Solving Skills Pupil Book,1843729156,9781843729150,9.85,3.99,2,15.84
"Focus on Grammar, Level 5, 4th Edition",0132546507,9780132546508,1.94,3.99,2,7.93
"Side by Side Plus 1: Life Skills, Standards, & Test Prep (3rd Edition)",0132402548,9780132402545,N/A,N/A,N/A,N/A
Kaplan SAT 2009 Premier Program (w/ CD-ROM) (KAPLAN SAT (BOOK AND CD-ROM)),1419552112,9781419552113,5.68,3.99,2,11.67
Schaum's Outline of Genetics,0071362061,0639785326670,4.99,3.99,2,10.98
Leyendas de Espana: Legends Reflecting the History of Spain,0844272418,9780844272412,4.95,3.99,2,10.94
"Basic English Grammar with Audio CD, without Answer Key (4th Edition)",0132942305,9780132942300,39.39,3.99,2,45.38
Cliffs LSAT Preparation Guide,0822020661,9780822020660,0.01,3.99,2,6.0
CliffsNotes on Conrad's Lord Jim,0822007622,0785555010567,0.01,3.99,2,6.0
The Jungle (Cliffs Notes),0822006995,0049086006995,0.01,3.99,2,6.0
Postal Supervisor Exam 642 (U.S.P.S.) (Passbooks),0837306035,9780837306032,44.99,3.99,2,50.98
CliffsNotes on Defoe's Moll Flanders,0822008548,9780822008545,0.01,3.99,2,6.0
CliffsNotes on James' The Portrait of a Lady,0822010666,9780822010661,5.06,3.99,2,11.05
Meter Maid(Passbooks) (Career Examination Passbooks),0837304989,9780837304984,43.55,3.99,2,49.54
Whitman's Leaves of Grass (Cliffs Notes),0822007231,0785555010512,1.52,3.99,2,7.51
Organic Chemistry,0495118370,9780495118374,8.26,3.99,2,14.25
Wort fur Wort: New Advanced German Vocabulary (German Edition) (German and English Edition),1444109995,9781444109993,26.03,3.99,2,32.02
CliffsNotes on Wharton's Ethan Frome,0822004437,0049086004434,0.01,3.99,2,6.0
"¡Anda! Curso intermedio, Volume 2 (2nd Edition)",020520158X,9780205201587,10.37,3.99,2,16.36
Ventures Level 3 Student's Book with Audio CD,1107684722,8601421941969,19.93,3.99,2,25.92
Learning New Languages: A Guide to Second Language Acquisition,083846677X,9780838466773,24.47,3.99,2,30.46
As I Lay Dying (Cliffs Notes),0822002108,0049086002102,0.01,3.99,2,6.0
"Cornerstone: Discovering Your Potential, Learning Actively and Living Well, Concise Edition (5th Edition)",0132235579,9780132235570,N/A,N/A,N/A,N/A
Dickens' A Tale of Two Cities (Cliffs Notes),0822012553,9780822012559,0.01,3.99,2,6.0
Numerical Analysis (Mathematics),0201103923,9780201103922,22.22,3.99,2,28.21
Police Administrative Aide(Passbooks) (Career Examination Series C-640),083730640X,9780837306407,31.95,3.99,2,37.94
Our Town (Cliffs Notes),0822009676,9780822009672,5.11,3.99,2,11.1
"¡Buen viaje! Level 1, Student Edition (Glencoe Spanish)",0078791383,9780078791383,11.63,3.99,2,17.62
101 Clear Grammar Tests: Reproducible Grammar Tests for ESL/EFL Classes,0472030442,9780472030446,20.24,3.99,2,26.23
Kaplan Medical USMLE Step 2 Clinical Skills,1419553178,9781419553172,23.75,3.99,2,29.74
"Cuadros Student Text, Volume 4 of 4: Intermediate Spanish (World Languages)",1111341176,9781111341176,33.88,3.99,2,39.87
Deutsch: Na klar! An Introductory German Course 6th Edition,0073386332,9780073386331,15.0,3.99,2,20.99
Sterling Test Prep MCAT Practice Tests: Biological & Biochemical Foundations,0989292525,9780989292528,5.03,3.99,2,11.02
"A Guide to Physics Problems, Part 1: Mechanics, Relativity, and Electrodynamics (The Language of Science)",0306446790,9780306446795,33.23,3.99,2,39.22
"A Conversation, Book 1: English in Everyday Life, 4th Edition",0131500457,9780131500457,16.97,3.99,2,22.96
"French for Oral and Written Review, Fifth Edition (English and French Edition)",0030758998,9780030758997,14.96,3.99,2,20.95
Academic Encounters Level 2 Student's Book Reading and Writing: American Studies (American Encounters),1107647916,9781107647916,16.34,3.99,2,22.33
"PassKey EA Review, Part 1: Individuals: IRS Enrolled Agent Exam Study Guide 2014-2015 Edition (Volume 1)",1935664301,9781935664307,29.99,3.99,2,35.98
A Separate Peace (Cliffs Notes),0822011832,9780822011835,0.01,3.99,2,6.0
DEWALT Building Contractor’s Licensing Exam Guide with Interactive CD-ROM: Based on the IBC and Construction Theory (DEWALT Series),097974038X,9780979740381,11.0,3.99,2,16.99
"Research Methods: Information, Systems and Contexts",073461148X,9780734611482,2.98,3.99,2,8.97
"Steppenwolf and Siddhartha Notes : Including Life and Background, Introductions to Steppenwolf and Siddhartha, Lists of Characters, Critical commentary",0822012243,9780822012245,4.99,3.99,2,10.98
Schaum's Easy Outline of Discrete Mathematics,0071398775,0639785380665,8.3,3.99,2,14.29
Directo al grano: A Complete Reference Manual for Spanish Grammar,0130848018,8580000913361,5.49,3.99,2,11.48
CliffsNotes on Shakespeare's Hamlet,0822000180,9780822000181,0.01,3.99,2,6.0
"GMAT 2017 Strategies, Practice & Review with 2 Practice Tests: Online + Book (Kaplan Test Prep)",1506203191,9781506203195,7.72,3.99,2,13.71
CliffsNotes Pride and Prejudice,0822010844,9780822010845,3.99,3.99,2,9.98
Remembering the Kana: A Guide to Reading and Writing the Japanese Syllabaries in 3 Hours Each,0824831640,9780824831646,5.89,3.99,2,11.88
"ASE Test Prep Series -- Spanish Version, 2E (A5): Automotive Brakes (Delmar Learning's ASE Test Prep Series)",1401810187,9781401810184,141.44,3.99,2,147.43
"Silberberg, Chemistry (NASTA Reinforced Binding High School) (AP CHEMISTRY SILBERBERG)",0076593541,9780076593545,58.97,3.99,2,64.96
Deutsche Wiederholungsgrammatik: A Morpho-Syntactic Review of German,0300124686,9780300124682,49.99,3.99,2,55.98
CliffsAP Biology Examination Preparation Guide (Advanced placement),0822023016,9780822023012,0.5,3.99,2,6.49
Sewage Treatment Operator(Passbooks) (Career Examination Passbooks),0837314887,9780837314884,50.67,3.99,2,56.66
"Quant À Moi...: Témoignages Des Français Et Des Francophones, 5th Edition",1111354170,9781111354176,42.86,3.99,2,48.85
"Virtuous People, Vicious Deeds: An Introduction to Ethics",0767402901,9780767402903,13.13,3.99,2,19.12
Arabic For Dummies,111845510X,9781118455104,10.61,3.99,2,16.6
"Absalom, Absalom! (Cliffs Notes)",0822001101,0049086001105,4.99,3.99,2,10.98
Preparing for the AP Calculus AB and Calculus BC Examinations,1435461282,9781435461284,8.99,3.99,2,14.98
French Now! Level 1 with Audio Compact Discs,1438072791,9781438072791,5.72,3.99,2,11.71
"Emanuel Law Outlines: Wills, Trusts, and Estates Keyed to Dukeminier and Sitkoff",1454830328,9781454830320,9.8,3.99,2,15.79
Shakespeare's Macbeth (Cliff's Notes),0822000466,9780822000464,3.99,3.99,2,9.98
"Longman Dictionary of Contemporary English, Fifth Edition (Paperback + DVD-ROM)",1408215330,9781408215333,10.91,3.99,2,16.9
CliffsNotes on Lewis' Babbitt,0822002191,9780822002192,0.01,3.99,2,6.0
"Student Workbook for Long/ Carreira/Velasco/Swanson's Nexos, 4th",1305585100,9781305585102,109.77,3.99,2,115.76
CliffsNotes on Hilton's Lost Horizon,0822007711,9780822007715,0.01,3.99,2,6.0
Certified Rehabilitation Counselor Examination Preparation: A Concise Guide to the Rehabilitation Counselor Test,0826108415,9780826108418,20.0,3.99,2,25.99
NASD Exam for Series 6: Preparation Guide,0324186967,9780324186963,31.0,3.99,2,36.99
Animation for Russian Conversation,1585103101,9781585103102,32.96,3.99,2,38.95
CLAST Preparation Guide (Cliffs Test Prep),0822020564,0049086020564,2.0,3.99,2,7.99
Pasajes:  Literatura,0077264096,9780077264093,30.65,3.99,2,36.64
Cliffs Notes on My Antonia,0822008610,9780822008613,3.99,3.99,2,9.98
"Manhattan GMAT Verbal Strategy Guide Set, 5th Edition (Manhattan GMAT Strategy Guides)",1935707779,9781935707776,602.69,3.99,2,608.68
First Aid Reader B: Ali Baba and other stories,1444193619,9781444193619,13.59,3.99,2,19.58
"Grammar Dimensions 4 with Infotrac: Form, Meaning, and Use (Grammar Dimensions: Form, Meaning, Use)",1413027520,9781413027525,15.12,3.99,2,21.11
Discover Romanian: An Introduction to the Language and Culture,0814205364,9780814205365,42.34,3.99,2,48.33
CliffsNotes on Skinner's Walden Two,0822013614,9780822013617,0.01,3.99,2,6.0
PACEMAKER WORLD LITERATURE STUDENT EDITION 2006 (Fearon's World Literature),0130247308,9780130247308,1.49,3.99,2,7.48
An Introduction to Classical Nahuatl,0521732298,9780521732291,98.32,3.99,2,104.31
"Portugues Dinamico Seculo 21: Uma Maneira Facil de Aprender Portugues, Conhecendo o Brazil, seus Costumes e sua Gente",1594576912,9781594576911,11.03,3.99,2,17.02
CliffsNotes on Spenser's The Faerie Queene,0822004526,0785555009882,5.89,3.99,2,11.88
Fundamentals of Chinese Characters,0300109458,9780300109450,22.79,3.99,2,28.78
Clear Speech from the Start Student's Book: Basic Pronunciation and Listening Comprehension in North American English,1107687152,9781107687158,13.93,3.99,2,19.92
Slaughterhouse-Five (Cliffs Notes),0822012057,9780822012054,5.13,3.99,2,11.12
Breves cuentos hispanos (4th Edition),0132391643,9780132391641,20.6,3.99,2,26.59
"Encounters: Chinese Language and Culture, Character Writing Workbook 1",0300161700,9780300161700,4.22,3.99,2,10.21
Cahier d'exercices to accompany Deux Mondes: Communicative Approach,0077412702,9780077412708,126.05,3.99,2,132.04
Developing Writing Skills in Arabic (English and Arabic Edition),0415588138,9780415588133,40.9,3.99,2,46.89
Fundamentos teóricos y prácticos de historia de la lengua española,030017098X,9780300170986,26.84,3.99,2,32.83
Alter Ego + 3 : Cahier d'activits + CD audio (French Edition),2011558158,9782011558152,18.97,3.99,2,24.96
Algebra I (Cliffs Quick Review),0822053020,0049086053029,0.01,3.99,2,6.0
A Greek Prose Course: Unit 2: Philosophy,185399538X,9781853995385,2.95,3.99,2,8.94
Kaplan AP Macroeconomics/Microeconomics 2009,1419552430,9781419552434,6.98,3.99,2,12.97
Sterling Test Prep MCAT Practice Tests: Chemical & Physical Foundations,0989292509,9780989292504,N/A,N/A,N/A,N/A
CfE Maths Third Level Pupil Book,1843729172,9781843729174,24.51,3.99,2,30.5
College Physics,0030351146,9780030351143,N/A,N/A,N/A,N/A
"Ibsen's Plays II: Ghosts, An Enemy of the People & The Wild Duck (Cliffs Notes)",0822006170,0049086006179,0.01,3.99,2,6.0
Building Vocabulary for College,1285091450,9781285091457,15.54,3.99,2,21.53
Basic Written Chinese Practice Essentials: An Introduction to Reading and Writing for Beginners,0804840172,9787512337039,22.98,3.99,2,28.97
Continuemos! (World Languages) (Spanish Edition),1111831645,9781111831646,13.95,3.99,2,19.94
Developing Composition Skills: Academic Writing and Grammar (Developing & Refining Composition Skil),1111220557,9781111220556,31.95,3.99,2,37.94
"Mathematics, Higher Level, for the IB Diploma (Student Book with eText Access Code) (Pearson Baccalaureate) (2nd Edition)",0435074962,9780435074968,75.48,3.99,2,81.47
El Mundo 21 hispano (World Languages),1133935605,9781133935605,99.95,3.99,2,105.94
CliffsTestPrep ACT (Cliffs studyware test preparation guides),0822020785,0049086020786,5.69,3.99,2,11.68
"Look, I Can Talk!  French (French Edition)",1560184973,9781560184973,10.24,3.99,2,16.23
Graded Spanish Reader: Segunda etapa (World Languages),0669353922,9780669353921,49.8,3.99,2,55.79
Intermediate Dutch: A Grammar and Workbook (Grammar Workbooks),0415774446,9780415774444,31.38,3.99,2,37.37
Using Russian: A Guide to Contemporary Usage,052154761X,9780521547611,38.41,3.99,2,44.4
Sociology Themes and Perspectives,0007498829,8601404328015,29.86,3.99,2,35.85
Surgical Technologist Certifying Exam Study Guide,0926805401,9780926805408,17.34,3.99,2,23.33
Secrets of the Orthodontic Assisting Exam Study Guide: DANB Test Review for the Orthodontic Assisting Exam (Mometrix Test Preparation),1609716140,9781609716141,33.99,3.99,2,39.98
Of Mice and Men (Cliffs Notes),0822009390,9780822009399,0.01,3.99,2,6.0
Phlebotomy Exam Secrets Study Guide: Phlebotomy Test Review for the Phlebotomy Exam,1610725026,9781610725026,43.99,3.99,2,49.98
Cliffs Notes on Clark's The Ox-Bow Incident,0822009714,0049086009712,5.49,3.99,2,11.48
Understanding and Using English Grammar Workbook (Full Edition; with Answer Key),0132415437,9780132415439,5.63,3.99,2,11.62
Inside Out/Outside In: Exploring American Literature,0395986052,9780395986059,13.2,3.99,2,19.19
"King Henry IV, Part 1 (Cliffs Notes)",0822000237,0049086000238,0.01,3.99,2,6.0
Miller's The Crucible (Cliffs Notes),0822003376,9780822003373,1.01,3.99,2,7.0
FTCE Mathematics 6-12 w/CD-ROM (FTCE Teacher Certification Test Prep),0738609625,9780738609621,31.2,3.99,2,37.19
"McGraw-Hill Education Essential ESL Dictionary: 9,000+ Words for Learners of English",0071840184,9780071840187,3.5,3.99,2,9.49
SAT II Writing Preparation Guide (Cliffs Test Prep),0822023253,9780822023258,5.89,3.99,2,11.88
Pause-Cafe: French in Review - Moving Toward Fluency,0072407840,9780072407846,4.5,3.99,2,10.49
Kate Chopin's The Awakening (Cliffs Notes),0822002183,9780822002185,0.01,3.99,2,6.0
Basic Latin Vocabulary,1853995053,9781853995057,8.93,3.99,2,14.92
CliffsNotes on Vonnegut's Major Works,0822013525,0785555011663,0.01,3.99,2,6.0
Bronte's Jane Eyre (Cliffs Notes),0822006723,9780822006725,0.01,3.99,2,6.0
Gold Standard OAT Physics + Full-length Practice Test with Optometry School Interview Advice (Optometry Admission Test),1927338190,9781927338193,53.79,3.99,2,59.78
Let's Speak Chickasaw: Chikashshanompa’ Kilanompoli’,0806139269,9780806139265,19.97,3.99,2,25.96
Teacher Study Guide for If I Should Speak,0970766777,9780970766779,19.87,3.99,2,25.86
All the King's Men (Cliffs Notes),0822001462,9780822001461,1.0,3.99,2,6.99
Cliffs Notes: Jude the Obscure,0822006901,0785555010444,0.01,3.99,2,6.0
Golding's Lord of the Flies (Cliffs Notes),0822007541,9780822007548,0.01,3.99,2,6.0
The Call of the Wild and White Fang (Cliffs Notes),0822002795,9780822002796,1.85,3.99,2,7.84
Cbest: California Basic Educational Skills Test Preparation Guide (Cliffs Test Preparation Series),0822020696,9780822020691,N/A,N/A,N/A,N/A
CliffsAP United States History Preparation Guide,0822023105,9780822023104,4.99,3.99,2,10.98
"Achieving TABE Success In Language, Level E Workbook (Achieving TABE Success for TABE 9 & 10)",007704455X,9780077044558,11.0,3.99,2,16.99
Grammar and Beyond Level 4 Enhanced Teacher's Manual with CD-ROM,1107655730,9781107655737,9.4,3.99,2,15.39
Fitzgerald's The Great Gatsby (Cliffs Notes),0822005603,9780822005605,0.01,3.99,2,6.0
Cliffs Notes on Shakespeare's Julius Caesar,0822000202,9780822000204,0.01,3.99,2,6.0
Geometry Demystified,0071416501,0639785504467,4.99,3.99,2,10.98
Beginning Greek: A Functional Approach,0195010132,9780195010138,14.95,3.99,2,20.94
Kaplan AP Physics B & C 2009,1419552449,9781419552441,4.99,3.99,2,10.98
MTEL Communication & Literacy (Field 01) Book + Online (MTEL Teacher Certification Test Prep),0738609544,9780738609546,5.87,3.99,2,11.86
NBDHE Secrets Study Guide: NBDHE Test Review for the National Board Dental Hygiene Exam,1610722043,9781610722049,32.11,3.99,2,38.1
CliffsNotes on Hemingway's A Farewell to Arms,0822004615,9780822004615,3.99,3.99,2,9.98
Student Workbook to Use With Discover Romanian: An Introduction to the Language and Culture,0814206875,9780814206874,19.99,3.99,2,25.98
Study Guide for Technical Analysis Explained Fifth Edition,0071823980,0000071823980,9.99,3.99,2,15.98
Complete Revision for The Intercollegiate MRCS (MRCS Study Guides),0443101876,9780443101878,20.83,3.99,2,26.82
Traditio: An Introduction to the Latin Language and Its Influence 3rd Edition,1611686385,9781611686388,52.5,3.99,2,58.49
Meditations: Rene Descartes (Philosophy in Focus),0340888040,9780340888049,3.94,3.99,2,9.93
"Cracking the MCAT, 2011-2012 Edition (Graduate School Test Preparation)",037542718X,9780375427183,1.65,3.99,2,7.64
Contextualized French Grammar: A Handbook (World Languages),1111354146,9781111354145,28.37,3.99,2,34.36
Grammar and Beyond Level 3 Student's Book A,0521143152,9780521143158,9.23,3.99,2,15.22
Study Guide for Development Through the Lifespan,0205166490,9780205166497,10.95,3.99,2,16.94
Mise en scène: cinéma et lecture,0131839691,9780131839694,N/A,N/A,N/A,N/A
Texas Academic Skills Program: Preparation Guide (Cliffs Test Prep),0822020726,9780822020721,6.98,3.99,2,12.97
CliffsNotes The Red Badge of Courage,0822011204,9780822011200,0.01,3.99,2,6.0
Mercurio: An Intermediate to Advanced Reader in Italian Language and Culture (Yale Language),0300104006,9780300104004,4.79,3.99,2,10.78
Kunterbunt und kurz geschrieben: An Interactive German Reader,0300166028,9780300166026,3.96,3.99,2,9.95
A Reflection of Reality: Selected Readings in Contemporary Chinese Short Stories (The Princeton Language Program: Modern Chinese),069116293X,9780691162935,32.8,3.99,2,38.79
Kaplan AP Psychology 2009,1419552457,9781419552458,1.99,3.99,2,7.98
"Student Activities Manual for Dollenmayer/Hansen's Neue Horizonte, 8th",1133946178,9781133946175,84.97,3.99,2,90.96
Kalaam Gamiil: An Intensive Course in Egyptian Colloquial Arabic. Volume 2 (Arabic Edition),9774164938,9789774164934,32.25,3.99,2,38.24
CliffsNotes on Tan's The Kitchen God's Wife,0822007126,0049086007121,0.01,3.99,2,6.0
Praxis Exam Secrets Study Guide: Praxis Test Review for the Praxis I PPST Pre-Professional Skills Tests,1610725816,9781610725811,43.98,3.99,2,49.97
Japanese for Professionals,1568364601,9781568364605,17.33,3.99,2,23.32
Ancient Egyptian Hieroglyphs: A Practical Guide - A Step-by-Step Approach to Learning Ancient Egyptian Hieroglyphs,081094961X,9780810949614,17.77,3.99,2,23.76
CliffsTestPrep SAT I Preparation Guide (Cliffs Test Preparation Series),0822020742,9780822020745,4.99,3.99,2,10.98
De paseo: Curso intermedio de espanol (World Languages),142826292X,9781428262928,61.26,3.99,2,67.25
Kaplan AP English Literature and Composition 2009,1419552422,9781419552427,0.01,3.99,2,6.0
Intermediate Irish: A Grammar and Workbook (Grammar Workbooks),0415410428,9780415410427,46.17,3.99,2,52.16
"Identit, Modernit, Texte",0300098049,9780300098044,N/A,N/A,N/A,N/A
Student Solutions Manual for Beginning and Intermediate Algebra,0131492071,9780131492073,174.33,3.99,2,180.32
Compact Oxford Spanish Dictionary,0199663300,9780199663309,11.95,3.99,2,17.94
"Study Guide for Moore/Stanitski/Jurs’ Chemistry: The Molecular Science, 3rd",0495112542,9780495112549,1.25,3.99,2,7.24
CliffsQuickReview Algebra II,0822053039,9780822053033,0.01,3.99,2,6.0
Shakespeare's Othello (Cliffs Notes),0822000636,0049086000634,0.01,3.99,2,6.0
Powerplant Test Guide 2008: The Fast-Track to Study for and Pass the FAA Aviation Maintenance Technician Powerplant Knowledge Test (Fast Track series),1560276673,9781560276678,8.82,3.99,2,14.81
CliffsQuickReview Biology (Quick Reviews),0822053063,0049086053067,0.65,3.99,2,6.64
Compact Equipment Power Trains (Compact equipment (fundamentals of service)),0866911561,9780866911566,17.5,3.99,2,23.49
Mosaicos Volume 3 (6th Edition),020599427X,9780205994274,14.98,3.99,2,20.97
Multiple Subjects Assessment for Teachers Preparation Guide (Cliffs Test Prep),0822020483,9780822020486,6.16,3.99,2,12.15
CliffsQuickReview Calculus,0822053128,0049086053128,0.01,3.99,2,6.0
King Henry Fourth (Cliffs Complete Study Editions),0822014254,9780822014256,2.0,3.99,2,7.99
"Introduction to Spoken Standard Arabic: A Conversational Course on DVD, Part 2",0300159048,9780300159042,4.05,3.99,2,10.04
Basic Yiddish: A Grammar and Workbook (Grammar Workbooks),0415555221,9780415555227,38.97,3.99,2,44.96
"Student Activities Manual for Intrigue: langue, culture et mystère dans le monde francophone",0205741428,9780205741427,22.99,3.99,2,28.98
Reflexiones: Introducción a la literatura hispánica,0205103731,9780205103737,63.34,3.99,2,69.33
National 5 & Higher English: Scottish Short Texts,1471837440,9781471837449,6.25,3.99,2,12.24
Tajiki Reference Grammar for Beginners (Tajik Edition),1589012690,9781589012691,24.14,3.99,2,30.13
"Crescendo!, Binder Ready Version: An Intermediate Italian Program (Italian Edition)",1119235448,9781119235446,110.23,3.99,2,116.22
Student Activities Manual for Merlonghi/Merlonghi/Tursi/O'Connor's Oggi In Italia,049590032X,9780495900320,56.86,3.99,2,62.85
Cambridge Grammar of English Hardback with CD-ROM: A Comprehensive Guide,0521857678,9780521857673,N/A,N/A,N/A,N/A
"Intermediate Chinese with Audio CD, Second Edition",0781813115,9780781813112,22.71,3.99,2,28.7
Salinger's the Catcher in the Rye (Cliffs Notes),0822003015,9780822003014,0.01,3.99,2,6.0
"Study Guide and Workbook for Haviland/Prins/Walrath/McBride’s Anthropology:The Human Challenge, 11th",0534623646,9780534623647,11.15,3.99,2,17.14
Latin Sentence and Idiom: A Composition Course (Latin Language) (English and Latin Edition),0862922658,9780862922658,2.24,3.99,2,8.23
CliffsQuickReview Trigonometry (Quick Reviews),0822053586,9780822053583,0.75,3.99,2,6.74
Twain's A Connecticut Yankee In King Arthur's Court (Cliffs Notes),0822003244,0049086003246,0.01,3.99,2,6.0
"Schaum's Outline of Theory and Problems of Real Variables; Lebesgue Measure and Integration With Applications to Fourier Series,",0070602212,9780070602212,39.0,3.99,2,44.99
First Russian Reader for beginners bilingual for speakers of English: First Russian dual-language Reader for speakers of English with bi-directional ... audiofiles for beginners (Russian Edition),1453639535,9781453639535,N/A,N/A,N/A,N/A
The Routledge Introductory Persian Course: Farsi Shirin Ast,0415561019,9780415561013,34.08,3.99,2,40.07
Eso es!: Breve gramática para la comunicacion (World Languages),0395962749,0046442962742,10.45,3.99,2,16.44
Understanding and Using English Grammar Chartbook,0132052105,9780132052108,5.98,3.99,2,11.97
"Student Solutions Manual to accompany Mathematics:An Applied Approach, 8e",0471333794,9780471333791,30.72,3.99,2,36.71
A Student Grammar of Turkish,0521149649,9780521149648,33.07,3.99,2,39.06
"Study Guide for Stewart's Multivariable Variable Calculus, 7th",0840054106,9780840054104,1.12,3.99,2,7.11
English in Action 4,1424049938,9781424049936,7.82,3.99,2,13.81
CliffsQuickReview Geometry,0822053292,9780822053286,0.01,3.99,2,6.0
Echo 2eme Edition - Cahier Personnel D'apprentissage + Cd-audio + Livre-web Niveau A2 (French Edition),2090385936,9782090385939,48.15,3.99,2,54.14
Interacciones (with Audio CD) (World Languages),1413033784,9781413033786,24.49,3.99,2,30.48
Cambridge English Skills Real Listening and Speaking 1 with Answers and Audio CD,0521701988,9780521701983,33.11,3.99,2,39.1
Japanese For Young People II: Student Book (Japanese for Young People Series),1568364598,9781568364599,15.5,3.99,2,21.49
The Oxford Picture Dictionary English/Cambodian: English Cambodian Edition (The Oxford Picture Dictionary Program),0194351947,9780194351942,51.33,3.99,2,57.32
German for Reading : A Programmed Approach for Graduate and Undergraduate Reading Courses,0133540197,9780133540192,31.76,3.99,2,37.75
Basic Grammar in Use Student's Book with Answers and CD-ROM: Self-study reference and practice for students of North American English,0521133343,9780521133340,36.31,3.99,2,42.3
"Wiley CPA Examination Review 2006-2007, Vol. 2: Problems and Solutions, 33rd Edition",047172677X,9780471726777,760.61,3.99,2,766.6
Atando cabos: Curso intermedio de español with MyLab Spanish with eText (multi semester access) -- Access Card Package (4th Edition),0205989810,9780205989812,22.02,3.99,2,28.01
Teach Yourself Catalan Complete Course (Book Only) (TY: Complete Courses),007143027X,0639785416968,10.72,3.99,2,16.71
"Langenscheidt Standard Dictionary German: German - English / English - German. 130,000 references",3468980469,9783468980466,22.83,3.99,2,28.82
"Gente: nivel básico, 2015 Release (3rd Edition)",0134040260,9780134040264,108.24,3.99,2,114.23
Cambridge Learner's Dictionary with CD-ROM,1107660157,9781107660151,16.8,3.99,2,22.79
See It and Say It in Italian,0451168216,9780451168214,48.9,3.99,2,54.89
Graded Spanish Reader: Primera Etapa (World Languages),061852780X,9780618527809,19.49,3.99,2,25.48
Key To Yiddish (Yiddish and English Edition),1461170028,9781461170020,37.85,3.99,2,43.84
Interchange Level 3 Student's Book with Self-study DVD-ROM (Interchange Fourth Edition),110764870X,9781107648708,15.79,3.99,2,21.78
The Heinle Picture Dictionary: 0,1133563104,9781133563105,12.97,3.99,2,18.96
"AP US Government & Politics 2E (Ap United States Government and Politics, 2nd ed)",0028617142,9780028617145,6.41,3.99,2,12.4
Método Cortina: inglés en 20 lecciones,0805015043,9780805015041,23.76,3.99,2,29.75
Word by Word Picture Dictionary English/Spanish Edition (2nd Edition),0131916262,9780131916265,21.88,3.99,2,27.87
Basic Polish: A Grammar and Workbook (Grammar Workbooks),0415726018,9780415726016,53.34,3.99,2,59.33
Student Activities Manual for Bissiere's Sequences,1305105648,9781305105645,32.0,3.99,2,37.99
Side by Side Extra 1 Student Book & eText,0132458845,9780132458849,25.87,3.99,2,31.86
