title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Using Statistics: A Gentle Guide,0335222188,9780335222186,5.63,3.99,2,11.62
Oxford Latin Course: Part III (2nd Edition),019521207X,9780195212075,54.41,3.99,2,60.4
Ivanhoe (Cliffs Notes),0822006634,9780822006633,4.99,3.99,2,10.98
Thinking Critically About Ethical Issues,007283188X,9780072831887,4.99,3.99,2,10.98
MCAT Prep Course,1889057983,9781889057989,8.97,3.99,2,14.96
Economics for the IB Diploma Revision Guide: (International Baccalaureate Diploma),1471807185,9781471807183,15.11,3.99,2,21.1
GRE Premier 2017 with 6 Practice Tests: Online + Book + Videos + Mobile (Kaplan Test Prep),1506203221,9781506203225,5.15,3.99,2,11.14
"Other Others: Levinas, Literature, Transcultural Studies (SUNY series in Contemporary Jewish Thought)",1438430841,9781438430843,38.01,3.99,2,44.0
Melville's Moby Dick (Cliffs Notes),0822008521,9780822008521,0.01,3.99,2,6.0
Shakespeare's Twelfth Night (Cliffs Notes),0822000946,0049086000948,0.01,3.99,2,6.0
"Understanding Gregory Bateson: Mind, Beauty, and the Sacred Earth (SUNY series in Environmental Philosophy and Ethics)",0791474526,9780791474525,22.26,3.99,2,28.25
The Divine Comedy: Paradiso (Cliffs Notes),0822003961,0785555009745,7.45,3.99,2,13.44
"Niche Tourism: Contemporary issues, trends and cases",075066133X,9780750661331,6.88,3.99,2,12.87
Peirce on Signs: Writings on Semiotic by Charles Sanders Peirce,0807843423,9780807843420,14.07,3.99,2,20.06
Philosophical Ethics: An Historical And Contemporary Introduction (Dimensions of Philosophy),0813378605,9780813378602,6.02,3.99,2,12.01
Fluent English (ESL),1400006058,9781400006052,14.8,3.99,2,20.79
Marketing Leadership in Hospitality: Foundations and Practices,0471332704,9780471332701,5.52,3.99,2,11.51
Boundaries: A Casebook in Environmental Ethics,158901636X,9781589016361,10.29,3.99,2,16.28
Toward a Global Idea of Race (Barrows Lectures),0816649200,9780816649204,58.68,3.99,2,64.67
Bien dit!: Cahier d'activities Student Edition Level 2,0030882451,9780030882456,1.88,3.99,2,7.87
"Living Language English for Japanese Speakers, Complete Edition (ESL/ELL): Beginner through advanced course, including 3 coursebooks, 9 audio CDs, and free online learning",030797247X,9780307972477,32.05,3.99,2,38.04
"Financing Schools and Educational Programs: Policy, Practice, and Politics",1475801777,9781475801774,43.18,3.99,2,49.17
Environmental Ethics: An Interactive Introduction,1554810418,9781554810413,21.27,3.99,2,27.26
Dickens' David Copperfield (Cliffs Notes),0822003643,0049086003642,0.01,3.99,2,6.0
Verbal Review for Standardized Tests (Cliffs Test Prep),0822020343,0049086020342,0.95,3.99,2,6.94
"The State of Sex: Tourism, Sex and Sin in the New American Heartland (Sociology Re-Wired)",0415929482,9780415929486,21.01,3.99,2,27.0
Moral Development: Theory and Applications,0415821908,9780415821902,39.95,3.99,2,45.94
The World of Culinary Management: Leadership and Development of Human Resources (6th Edition) (What's New in Culinary & Hospitality),0134484460,9780134484464,188.4,3.99,2,194.39
Cruise Operations Management: Hospitality Perspectives,0415699533,9780415699532,34.19,3.99,2,40.18
Sovereign Sugar: Industry and Environment in Hawaii,0824839498,9780824839499,22.99,3.99,2,28.98
Events as a Strategic Marketing Tool (Tourism Studies),178064261X,9781780642611,39.54,3.99,2,45.53
Foundations of Restaurant Management & Culinary Arts: Level 1,013801938X,9780138019389,13.84,3.99,2,19.83
Answer Key for Alif Baa: Introduction to Arabic Letters and Sounds (Al-kitaab Arabic Language Program) (Arabic Edition),1589016343,9781589016347,2.96,3.99,2,8.95
The Study Skills Handbook (Palgrave Study Skills),1137289252,9781137289254,25.36,3.99,2,31.35
Controversies in Media Ethics,041596332X,9780415963329,31.39,3.99,2,37.38
Hospitality Employee Management and Supervision: Concepts and Practical Applications,0471745227,9780471745228,8.49,3.99,2,14.48
Oxford English for Careers: Tourism 1: Student's Book,0194551008,9780194551007,11.71,3.99,2,17.7
Dicho y hecho: Beginning Spanish (Spanish Edition),0470880600,9780470880609,12.42,3.99,2,18.41
Maintenance Mechanic(Passbooks) (Passbooks for Career Opportunities),0837313570,9780837313573,59.15,3.99,2,65.14
A Guide to Your History Course: What Every Student Needs to Know,0131850873,9780131850873,14.56,3.99,2,20.55
Doing Ethics In A Diverse World,0813343666,9780813343662,15.3,3.99,2,21.29
Shakespeare's Richard II (Cliffs Notes),0822000687,0785555009066,4.99,3.99,2,10.98
CliffsNotes on Shakespeare's Much Ado About Nothing,0822000601,0049086000603,0.01,3.99,2,6.0
Modern Garde Manger: A Global Perspective,111130761X,9781111307615,31.87,3.99,2,37.86
Ethics in the Hospitality and Tourism Industry,0866123288,9780866123280,14.26,3.99,2,20.25
Baking Fundamentals,0131183516,9780131183513,194.0,3.99,2,199.99
Ulysses (Cliffs Notes),0822013150,9780822013150,2.95,3.99,2,8.94
"The Roman Empire Divided: 400-700 AD (,)",1408249634,9781408249635,51.42,3.99,2,57.41
Twentieth Century Ethical Theory,0023180315,9780023180316,7.74,3.99,2,13.73
"Sponsorship in Marketing: Effective Communication through Sports, Arts and Events",0415739802,9780415739801,19.55,3.99,2,25.54
The Handbook of Mass Media Ethics,0805861920,9780805861921,80.14,3.99,2,86.13
¡Anda! Curso elemental (3rd Edition),0134146778,9780134146775,96.0,3.99,2,101.99
"Living Language English, Essential Edition (ESL/ELL): Beginner course, including coursebook, 3 audio CDs, and free online learning",030797233X,9780307972330,14.42,3.99,2,20.41
The Ethics of Care and Empathy,041577201X,9780415772013,30.05,3.99,2,36.04
Frequently Prescribed Medications: Drugs You Need to Know,1449698840,9781449698843,15.05,3.99,2,21.04
Conexiones: Comunicación y cultura (5th Edition) (Myspanishlab),0205886973,9780205886975,N/A,N/A,N/A,N/A
Alter Ego + 1 : Cahier d'activités + CD audio (French Edition),2011558115,9782011558114,9.28,3.99,2,15.27
Hospitality Facilities Management and Design with Answer Sheet (AHLEI) (3rd Edition) (AHLEI - Facilities Management),0133076695,9780133076691,23.23,3.99,2,29.22
Panoramas literarios: Espana (World Languages),111183914X,9781111839147,40.0,3.99,2,45.99
"Design and Equipment for Restaurants and Foodservice: A Management View, 4th Edition",1118297741,9781118297742,40.6,3.99,2,46.59
"ServSafe Manager, Revised with ServSafe Online Exam Voucher (6th Edition)",013390847X,9780133908473,49.53,3.99,2,55.52
T. S. Eliot's Major Poems and Plays (Cliffs Notes),0822012464,0049086012460,4.99,3.99,2,10.98
Ethics in the Post-Enron Age,0324191936,9780324191936,6.98,3.99,2,12.97
"Encounters: Chinese Language and Culture, Student Book 2",0300161638,9780300161632,N/A,N/A,N/A,N/A
Introduction to Tourism Transport (Tourism Studies),1780642148,9781780642147,45.5,3.99,2,51.49
Philosophy: The Classic Readings,1405145862,9781405145862,2.44,3.99,2,8.43
Moral Theory: A Non-Consequentialist Approach,063121903X,9780631219033,32.11,3.99,2,38.1
"Consider Ethics: Theory, Readings and Contemporary Issues",0321202805,9780321202802,4.99,3.99,2,10.98
"Cuadros Student Text, Volume 2: Introductory Spanish (Explore Our New Spanish 1st Editions)",111134115X,9781111341152,5.49,3.99,2,11.48
ESL Beginner (English as a Second Language Series),073861100X,9780738611006,4.0,3.99,2,9.99
Ethics: Problems and Principles (Ceraf; 4),0030475279,9780030475276,5.7,3.99,2,11.69
"Intrigue: langue, culture et mystère dans le monde francophone (3rd Edition)",0205741320,9780205741328,14.66,3.99,2,20.65
Prior Analytics (Hackett Classics),0872200647,9780872200647,12.72,3.99,2,18.71
Moments Litteraires: An Anthology for Intermediate French (English and French Edition),0618527737,0046442527736,45.48,3.99,2,51.47
Morality and the Movies: Reading Ethics Through Film,1441145419,9781441145413,7.01,3.99,2,13.0
Biosolids Land Appliers' Guide to Preparing for the Certification Examination,1572782641,9781572782648,N/A,N/A,N/A,N/A
Garde Manger: Cold Kitchen Fundamentals,0131182196,9780131182196,33.37,3.99,2,39.36
Grammar and Beyond Level 3 Student's Book,0521142989,9780521142984,14.99,3.99,2,20.98
Austen's Emma (Cliffs Notes),0822004348,9780822004349,4.99,3.99,2,10.98
Geometry of Electromagnetic Systems (Monographs in Electrical and Electronic Engineering),019859187X,9780198591870,43.0,3.99,2,48.99
The Entertainment Industry: An Introduction (Tourism Studies),1845935519,0001845935519,7.31,3.99,2,13.3
Be My Guest Student's Book: English for the Hotel Industry,0521776899,9780521776899,7.44,3.99,2,13.43
Le Cordon Bleu Cuisine Foundations: Classic Recipes,1111306877,9781111306878,29.61,3.99,2,35.6
Grammaire Progressive Du Francais - Nouvelle Edition: Livre Intermediaire 3e Edition + Cd-audio (Collec Progress) (French Edition),2090381248,9782090381245,27.03,3.99,2,33.02
Introduccion A La Linguistica Espanola (3rd Edition) (Spanish Edition),0205647049,9780205647040,62.5,3.99,2,68.49
Miller's Death of a Salesman (Cliffs Notes),0822003821,0049086003826,0.01,3.99,2,6.0
Literatura y arte (World Languages),1133956815,9781133956815,81.34,3.99,2,87.33
Personnages: An Intermediate Course in French Language and Francophone Culture,0470432160,9780470432167,3.99,3.99,2,9.98
Ethics and Corporate Social Responsibility in the Meetings and Events Industry,111807355X,9781118073551,8.76,3.99,2,14.75
In the Kitchen with Le Cordon Bleu,1133282822,9781133282822,38.01,3.99,2,44.0
Hospitality Management Accounting,0471092223,9780471092223,4.99,3.99,2,10.98
The Color Purple (Cliffs Notes),0822003082,9780822003083,0.74,3.99,2,6.73
Conferences and Conventions 3rd edition: A Global Industry (Events Management),0415526698,9780415526692,31.46,3.99,2,37.45
"On-Premise Catering: Hotels, Convention Centers, Arenas, Clubs, and More",0470551755,9780470551752,26.39,3.99,2,32.38
Focus on Pronunciation 3 (3rd Edition),0132315009,9780132315005,24.71,3.99,2,30.7
Beowulf (Cliffs Notes),0822002280,9780822002284,N/A,N/A,N/A,N/A
Making Connections Level 2 Student's Book: Skills and Strategies for Academic Reading,1107628741,8601200463347,11.34,3.99,2,17.33
ETHICS: Top Ten Rules for Paralegals,013119321X,8580000937954,5.29,3.99,2,11.28
"ASE Test Preparation - Transit Bus H5, Suspension and Steering (Delmar Learning's Ase Test Prep Series)",1428340114,9781428340114,19.88,3.99,2,25.87
Kaplan MCAT Practice Tests (Kaplan Test Prep),1609789482,9781609789480,7.44,3.99,2,13.43
Ethics Across Cultures with PowerWeb: Ethics,007297902X,9780072979022,2.48,3.99,2,8.47
Practice Makes Perfect Physics (Practice Makes Perfect Series),0071745505,9780071745505,5.66,3.99,2,11.65
Mastering Russian through Global Debate (Mastering Global Debate),1626160880,9781626160880,28.85,3.99,2,34.84
Pasajes: Lengua (Student Edition),0073385239,9780073385235,22.66,3.99,2,28.65
The Psychology of Attitude Change and Social Influence,0070728771,9780070728776,10.86,3.99,2,16.85
Ventures Basic Student's Book with Audio CD,1107641020,9781107641020,4.01,3.99,2,10.0
"Conversaciones creadoras (with Premium Website, 2 terms (12 months) Printed Access Card) (World Languages)",1285733843,9781285733845,71.52,3.99,2,77.51
"Student Workbook and Study Guide to accompany Hospitality Management Accounting, 9e",0471689262,9780471689263,27.31,3.99,2,33.3
James' Daisy Miller & Turn of the Screw (Cliffs Notes),0822003554,0785555009639,4.99,3.99,2,10.98
Cinema for French Conversation (French and English Edition),1585106364,9781585106363,53.73,3.99,2,59.72
"Sport and Public Policy: Social, Political, and Economic Perspectives",0736058710,9780736058711,17.67,3.99,2,23.66
Securing Paradise: Tourism and Militarism in Hawai’i and the Philippines (Next Wave: New Directions in Women's Studies),0822353709,9780822353706,8.95,3.99,2,14.94
Geotechnical Engineering: A Practical Problem Solving Approach (Eureka),1604270160,9781604270167,55.0,3.99,2,60.99
"Grammar Dimensions 2: Form, Meaning, Use (Grammar Dimensions: Form, Meaning, Use)",1413027415,9781413027419,13.6,3.99,2,19.59
The Fiction of Bioethics (Reflective Bioethics),0415919894,9780415919890,32.27,3.99,2,38.26
Palabra abierta (World Languages),0618527745,9780618527748,19.79,3.99,2,25.78
"Emotional Reason: Deliberation, Motivation, and the Nature of Value (Cambridge Studies in Philosophy)",0521801109,9780521801102,N/A,N/A,N/A,N/A
Applied Math for Food Service,0138492174,9780138492175,11.0,3.99,2,16.99
Tourism and Development: Concepts and Issues (Aspects of Tourism),1845414721,9781845414726,33.23,3.99,2,39.22
Management of Food and Beverage Operations (AHLEI) (6th Edition),0134201841,9780134201849,150.69,3.99,2,156.68
Schaum's Outline of Mathematics for Liberal Arts Majors (Schaum's Outlines),0071544291,9780071544290,7.96,3.99,2,13.95
Homer's The Odyssey (Cliffs Notes),0822009218,9780822009214,0.01,3.99,2,6.0
Mastering the CPAT: A Comprehensive Guide,1418012297,9781418012298,25.99,3.99,2,31.98
The Link Between Animal Abuse and Human Violence,1845193245,9781845193249,N/A,N/A,N/A,N/A
Espana: Temas de cultura y civilizacion (World Languages),0838451497,9780838451496,27.35,3.99,2,33.34
"Tourism: Change, Impacts and Opportunities",0130994006,9780130994004,7.54,3.99,2,13.53
CliffsNotes on Thackeray's Vanity Fair,0822013207,0785555011625,6.47,3.99,2,12.46
Cambridge IELTS 7 Self-study Pack (Student's Book with Answers and Audio CDs (2)): Examination Papers from University of Cambridge ESOL Examinations (IELTS Practice Tests),0521739195,9780521739191,9.35,3.99,2,15.34
Food Service Worker(Passbooks) (Pass Book Ser),0837302609,9780837302607,29.0,3.99,2,34.99
Media Ethics with PowerWeb : Issues and Cases,007302192X,9780073021928,N/A,N/A,N/A,N/A
The Mayor of Casterbridge (Cliffs Notes),0822008165,0049086008166,3.99,3.99,2,9.98
Strategic Management for Travel and Tourism,0750648546,9780750648547,8.92,3.99,2,14.91
Administrative Clerk(Passbooks) (Career Examination Passbooks),0837320143,9780837320144,34.94,3.99,2,40.93
Oxford Picture Dictionary (Monolingual English),0194369765,9780194369763,2.31,3.99,2,8.3
"Plato's Euthyphro, Apology, Crito and Phaedo (Cliffs Notes)",0822010445,0049086010442,4.99,3.99,2,10.98
"Chinese Link: Beginning Chinese, Simplified Character Version, Level 1/Part 1 (2nd Edition)",0205637213,9780205637218,58.58,3.99,2,64.57
Essay Writing for High School Students,0768920639,9780768920635,17.98,3.99,2,23.97
Voila!: A Course in French for Adult Beginners,0340813679,9780340813676,2.95,3.99,2,8.94
Cambridge IGCSE Mathematics: Core & Extened 3rd edition,1444191705,9781444191707,47.38,3.99,2,53.37
College Outline: Spanish Grammar (Books for Professionals),0156016893,9780156016896,14.72,3.99,2,20.71
Manual de gramática: En espanol (World Languages),1133935591,9781133935599,92.5,3.99,2,98.49
Measure for Measure (Cliffs Notes),0822000490,0049086000498,1.99,3.99,2,7.98
"Marketing Communications in Tourism and Hospitality: Concepts, Strategies and Cases",0750682779,9780750682770,25.53,3.99,2,31.52
Remarkable Banquet Service,1118412036,9781118412039,37.28,3.99,2,43.27
Secrets of the COA Exam Study Guide: DANB Test Review for the Certified Orthodontic Assistant Examination,1609716086,9781609716080,N/A,N/A,N/A,N/A
Hawthorne's The Scarlet Letter (Cliffs Notes),0822011654,9780822011651,3.75,3.99,2,9.74
Heller's Catch-22 (Cliffs Notes),0822002965,0049086002966,0.4,3.99,2,6.39
Beginner's Danish with 2 Audio CDs,0781811996,9780781811996,11.73,3.99,2,17.72
"Oedipus the King, Oedipus at Colonus, and Antigone (Cliffs Notes)",0822007088,9780822007081,0.01,3.99,2,6.0
Reading Power 2 Student Book (4th Edition),0138143889,9780138143886,5.0,3.99,2,10.99
The Sun Also Rises (Cliffs Notes),0822012375,9780822012375,N/A,N/A,N/A,N/A
Wine a Global Business,0971587035,9780971587038,40.0,3.99,2,45.99
CliffsNotes on Canterbury Tales,0822002922,9780822002925,0.01,3.99,2,6.0
Student Activities Manual,0131917609,9780131917606,61.43,3.99,2,67.42
ServSave Chinese Essentials 5e Update Edition with Answer Sheet (ServSafe),0132723816,9780132723817,144.99,3.99,2,150.98
Aleph Isn't Tough: An Introduction to Hebrew for Adults,0807407267,9780807407264,33.97,3.99,2,39.96
Greek Classics (Cliffs Notes),0822005662,9780822005667,4.0,3.99,2,9.99
The Return of the Native (Cliffs Notes),0822011387,9780822011385,0.01,3.99,2,6.0
Congenial Debates on Controversial Questions,0205924255,9780205924257,5.0,3.99,2,10.99
Emerson's Essays (Cliffs Notes),0822004291,0785555009844,5.02,3.99,2,11.01
Environmental Ethics,1118494725,9781118494721,22.16,3.99,2,28.15
Planning and Managing a Corporate Event,1845284615,9781845284619,N/A,N/A,N/A,N/A
Morality: An Anthropological Perspective,1845206592,9781845206598,31.67,3.99,2,37.66
Confessions of an Event Planner: Case Studies from the Real World of Events--How to Handle the Unexpected and How to Be a Master of Discretion,0470160187,9780470160183,9.69,3.99,2,15.68
Ethics and Business: An Introduction (Cambridge Applied Ethics),0521863791,9780521863797,71.99,3.99,2,77.98
Deux mondes (Student Edition),0073386456,9780073386454,83.99,3.99,2,89.98
Lingüística Aplicada: Adquisición Del Español Como Segunda Lengua,1118407997,9781118407998,74.51,3.99,2,80.5
Teaching English Overseas: An Introduction (Oxford Handbooks for Language Teachers Series),0194328147,9780194328142,5.49,3.99,2,11.48
Steam & Diesel Power Plant Operators Examinations,0916367088,9780916367084,28.03,3.99,2,34.02
Corporate Citizenship in Africa: Lessons from the Past; Paths to the Future,1874719551,9781874719557,22.92,3.99,2,28.91
Joyce's Portrait of the Artist As a Young Man (Cliffs Notes),0822010577,0049086010572,0.1,3.99,2,6.09
Exploraciones Curso Intermedio (with iLrn Printed Access Card) (World Languages),1285193954,9781285193953,2.08,3.99,2,8.07
Cliffs Notes on Huxley's Brave New World & Brave New World Revisited,0822002566,9780822002567,0.01,3.99,2,6.0
"The Complete Guide to the TOEFL Test: iBT Edition, Text/CD-ROM/Online Tutorial",1111218080,9781111218089,60.0,3.99,2,65.99
A Passage To India (Cliffs Notes),0822009854,9780822009856,1.0,3.99,2,6.99
Black Boy (Cliffs Notes),0822002426,0049086002423,4.99,3.99,2,10.98
From the Front Lines: Student Cases in Social Work Ethics (2nd Edition),0205412696,9780205412693,5.15,3.99,2,11.14
Management of Food and Beverage Operations with Answer Sheet (AHLEI) (5th Edition) (AHLEI - Food and Beverage),0133086151,9780133086157,11.34,3.99,2,17.33
A Companion to Environmental Philosophy (Blackwell Companions to Philosophy),1557869103,9781557869104,24.99,3.99,2,30.98
Ponti: Italiano terzo millennio (World Languages),1111836663,0001111836663,N/A,N/A,N/A,N/A
"Side by Side Plus 3 - Life Skills, Standards & Test Prep (3rd Edition)",0132402564,9780132402569,N/A,N/A,N/A,N/A
Swift's Gulliver's Travels (Cliffs Notes),0822005697,9780822005698,0.01,3.99,2,6.0
Striking a Balance: A Primer in Traditional Asian Values,0739138464,9780739138465,35.0,3.99,2,40.99
Management of Park and Recreation Agencies,0983049300,9780983049302,43.28,3.99,2,49.27
PassKey EA Review Workbook: Six Complete IRS Enrolled Agent Practice Exams: 2014-2015 Edition,1935664336,9781935664338,22.41,3.99,2,28.4
"Virtuous People, Vicious Deeds: An Introduction to Ethics",0767402901,9780767402903,13.13,3.99,2,19.12
"Practical Reason in Law and Morality (Law, State, and Practical Reason)",0199693463,9780199693467,33.51,3.99,2,39.5
"The Free Development of Each: Studies on Freedom, Right, and Ethics in Classical German Philosophy",0199685533,9780199685530,56.91,3.99,2,62.9
WORKBOOK/LAB MANUAL V2  FOR PUNTOS DE PARTIDA: INVITATION TO SPANISH,1259622746,9781259622748,60.09,3.99,2,66.08
Forest Management and Planning,0128094761,9780128094761,74.82,3.99,2,80.81
ASI SE DICE! LEVEL 2,0076604241,9780076604241,60.7,3.99,2,66.69
Writing Your Thesis (SAGE Study Skills Series),1446267857,9781446267851,22.69,3.99,2,28.68
Thinking Through Ethics and Values in Primary Education (Thinking Through Education Series),0857257331,9780857257338,14.73,3.99,2,20.72
Fathers and Sons (Cliffs Notes),0822004704,0049086004700,1.89,3.99,2,7.88
"Tour Guiding Research: Insights, Issues and Implications (Aspects of Tourism)",1845414675,9781845414672,61.6,3.99,2,67.59
Cambridge IGCSE Physics: Student Book (Collins Cambridge IGCSE ),0007592671,9780007592678,N/A,N/A,N/A,N/A
"A que si!, Enhanced (with iLrn Advance Printed Access Card) (World Languages)",1285849256,9781285849256,38.0,3.99,2,43.99
"Wine and Identity: Branding, Heritage, Terroir (Routledge Studies of Gastronomy, Food and Drink)",0415814197,9780415814195,55.0,3.99,2,60.99
Making Connections Level 1 Student's Book: Skills and Strategies for Academic Reading,1107683807,9781107683808,9.68,3.99,2,15.67
"Study Guide to accompany Introduction to Management in the Hospitality Industry, 10e",1118004604,9781118004609,11.96,3.99,2,17.95
The Seven Deadly Sins: Society and Evil (The Reynolds Series in Sociology),0930390822,9780930390822,61.93,3.99,2,67.92
"Tourism, Poverty and Development",0415566274,9780415566278,5.56,3.99,2,11.55
Poe's Short Stories (Cliffs Notes),0822010461,0049086010466,4.99,3.99,2,10.98
PgMP Program Management Professional All-in-One Exam Guide,0071549277,9780071549271,19.64,3.99,2,25.63
Le Cordon Bleu Pâtisserie and Baking Foundations Classic Recipes,1439057176,9781439057179,94.32,3.99,2,100.31
Contrastes: Grammaire du français courant (2nd Edition),0205646999,9780205646999,34.93,3.99,2,40.92
Public Safety and Security Administration,0750670797,9780750670791,7.33,3.99,2,13.32
Mais Oui! (World Languages),1111352038,9781111352035,16.57,3.99,2,22.56
The Pearl (Cliffs Notes),0822009943,0049086009941,N/A,N/A,N/A,N/A
Environmental Ethics (Oxford Readings in Philosophy),0198751443,9780198751441,5.47,3.99,2,11.46
College Outline for Probability and Statistics (HARCOURT BRACE JOVANOVICH COLLEGE OUTLINE SERIES),0156016761,9780156016766,7.99,3.99,2,13.98
Treffpunkt Deutsch: Grundstufe (6th Edition),0205782787,9780205782789,19.47,3.99,2,25.46
Basic English Grammar Workbook A,0132942267,9780132942263,12.33,3.99,2,18.32
ASI SE DICE! LEVEL 1,0076604233,9780076604234,33.0,3.99,2,38.99
The Moral Stake in Education: Contested Premises and Practices,0321023404,9780321023407,5.95,3.99,2,11.94
"Workbook for the Elements of Music: Concepts and Applications, Vol. 1",007065493X,9780070654938,10.0,3.99,2,15.99
The Stranger (Cliffs Notes),0822012294,0049086012293,0.01,3.99,2,6.0
Hospitality Industry Managerial Accounting with Answer Sheet (AHLEI) (7th Edition) (AHLEI - Hospitality Accounting / Financial Management),0133097293,9780133097290,62.82,3.99,2,68.81
Bar & Beverage Management with Answer Sheet and Exam Prep -- Access Card Package,0133086542,9780133086546,101.66,3.99,2,107.65
"Franchising Hospitality Services (Hospitality, Leisure and Tourism)",0750647728,9780750647724,0.42,3.99,2,6.41
"Kaplan PCAT 2015-2016 Strategies, Practice, and Review with 2 Practice Tests: Book + Online (Kaplan Test Prep)",1618658883,9781618658883,5.89,3.99,2,11.88
"Principles of Food, Beverage, and Labor Cost Controls",0471397032,9780471397038,5.98,3.99,2,11.97
Interaction: Langue et culture (Book Only) (World Languages),1133311245,9781133311249,44.47,3.99,2,50.46
Access: Introduction to Travel and Tourism,140180988X,9781401809881,39.99,3.99,2,45.98
Ethical Leadership and Decision Making in Education: Applying Theoretical Perspectives to Complex Dilemmas,1138776262,9781138776265,187.0,3.99,2,192.99
Russian Grammar Workbook,1118273419,9781118273418,35.29,3.99,2,41.28
I Know Why the Caged Bird Sings (Cliffs Notes),0822006413,0785555010376,4.99,3.99,2,10.98
Wellness Tourism: A Destination Perspective (Routledge Advances in Tourism),0415644674,9780415644679,95.17,3.99,2,101.16
La civilisation française en evolution I: Institutions et culture avant la Ve Republique (World Languages) (French Edition),0838460089,9780838460085,15.94,3.99,2,21.93
Lee's To Kill A Mockingbird (Cliffs Notes),0822012820,9780822012825,N/A,N/A,N/A,N/A
Introduction to Hospitality,0132993074,9780132993074,17.39,3.99,2,23.38
Learning to Read Biblical Hebrew: An Introductory Grammar,1932792562,9781932792560,33.96,3.99,2,39.95
Wastewater Collection System Operator Certification Studybook,1572781726,9781572781726,N/A,N/A,N/A,N/A
Police Lieutenant(Passbooks) (Career Examination Series),0837328020,9780837328027,53.63,3.99,2,59.62
Couchsurfing Cosmopolitanisms: Can Tourism Make a Better World? (Culture and Social Practice),383762255X,9783837622553,23.53,3.99,2,29.52
Exploring Learner Language (Oxford Handbooks for Language Teachers Series),0194422917,9780194422918,46.28,3.99,2,52.27
Vocabulary Power 2: Practicing Essential Words,0132221500,9780132221504,10.51,3.99,2,16.5
Dickens' Hard Times (Cliffs Notes),0822005786,9780822005780,0.94,3.99,2,6.93
Collins COBUILD Learner's Dictionary; Concise Edition,0007126409,9780007126408,27.0,3.99,2,32.99
"Pronouncing American English: Sounds, Stress, and Intonation",1111352100,9781111352103,47.99,3.99,2,53.98
CliffsNotes on Wharton's Ethan Frome,0822004437,0049086004434,N/A,N/A,N/A,N/A
600 Basic Japanese Verbs: The Essential Reference Guide: Learn the Japanese Vocabulary and Grammar You Need to Learn Japanese and Master the JLPT,4805312378,9784805312377,12.5,3.99,2,18.49
Percorsi: L'Italia attraverso la lingua e la cultura (3rd Edition) - Standalone book,020599895X,9780205998951,56.0,3.99,2,61.99
"Write to be Read Student's Book: Reading, Reflection, and Writing (Cambridge Academic Writing Collection)",0521547466,9780521547468,5.98,3.99,2,11.97
Medical Tourism Facilitator's Handbook,1439812837,0001439812837,65.45,3.99,2,71.44
Q:Skills for Success Listening and Speaking 2E Intro Student Book,0194818071,9780194818070,3.85,3.99,2,9.84
"Hospitality Security: Managing Security in Today’s Hotel, Lodging, Entertainment, and Tourism Environment",1439874360,9781439874363,55.0,3.99,2,60.99
Sewage Treatment Worker(Passbooks) (Career Examination Passbooks),0837307341,9780837307343,57.99,3.99,2,63.98
The Ethics of the Global Environment (Edinburgh Studies in World Ethics),0748608958,9780748608959,1.6,3.99,2,7.59
Chinese For Dummies,1118436660,9781118436660,N/A,N/A,N/A,N/A
NorthStar Listening and Speaking 4 with MyLab English (4th Edition),0133382079,8601421991551,28.98,3.99,2,34.97
Teaching and Learning Arabic as a Foreign Language: A Guide for Teachers,1589016572,9781589016576,26.6,3.99,2,32.59
CliffsQuickReview Basic Math and Pre-Algebra,0822053047,0785555047037,0.01,3.99,2,6.0
The Bluest Eye and Sula (Cliffs Notes),0822002515,9780822002512,4.99,3.99,2,10.98
"Manhattan GMAT Quantitative Strategy Guide Set, 5th Edition (Manhattan Gmat Strategy Guide: Instructional Guide)",1935707760,9781935707769,667.99,3.99,2,673.98
Dickens' Great Expectations (Cliffs Notes),0822005514,9780822005513,0.01,3.99,2,6.0
Hospitality Facilities Management and Design,0866122850,9780866122856,5.63,3.99,2,11.62
CliffsNotes Roman Classics,0822011522,9780822011521,0.9,3.99,2,6.89
International Hotels: Development and Management,0866123296,9780866123297,6.12,3.99,2,12.11
"Cry, the Beloved Country (Cliffs Notes)",0822003392,9780822003397,5.89,3.99,2,11.88
Billy Budd & Typee (Cliffs Notes),0822002388,9780822002383,0.01,3.99,2,6.0
Entre Amis (World Languages),0495900230,9780495900238,29.5,3.99,2,35.49
Tourism Development and the Environment: Beyond Sustainability? (Tourism Environment and Development),1844077330,9781844077335,14.5,3.99,2,20.49
Umami: Unlocking the Secrets of the Fifth Taste (Arts and Traditions of the Table: Perspectives on Culinary History),023116890X,0884947690797,25.04,3.99,2,31.03
Deutsch: Na klar! An Introductory German Course 6th Edition,0073386332,9780073386331,N/A,N/A,N/A,N/A
Collection Systems Operators' Guide to Preparing for the Certification Examination,157278301X,9781572783010,101.15,3.99,2,107.14
Destination Marketing: An Integrated Marketing Communication Approach,0750686499,9780750686495,8.41,3.99,2,14.4
Beginner's Lithuanian (Beginner's (Foreign Language)),078180678X,9780781806787,49.46,3.99,2,55.45
Introductory Foods: A Laboratory Manual (6th Edition),0023841427,9780023841422,89.97,3.99,2,95.96
Events Feasibility and Development: From Strategy to Operations (Events Management),0750666404,9780750666404,35.65,3.99,2,41.64
