category,url
Books:Teen & Young Adult:Education & Reference:Study Aids:Advanced Placement,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A28%2Cn%3A3344092011%2Cn%3A10367765011%2Cn%3A10367767011&bbn=10367765011&keywords=textbooks&ie=UTF8&qid=1535004112&rnid=10367765011
"Books:Computers & Technology:Mobile Phones, Tablets & E-Readers:iPad",https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A377557011%2Cn%3A6133977011&bbn=377557011&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=377557011
Books:Teen & Young Adult:Religion & Spirituality:Christianity:Inspirational,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A28%2Cn%3A171119%2Cn%3A280287%2Cn%3A171123&bbn=280287&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=280287
Books:Computers & Technology:Databases & Big Data:Oracle,https://www.amazon.com/s/ref=sr_nr_n_7?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A549646%2Cn%3A4092&bbn=549646&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=549646
"Books:Health, Fitness & Dieting:Children's Health:Cystic Fibrosis",https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A10%2Cn%3A282948%2Cn%3A602014&bbn=282948&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=282948
Books:Computers & Technology:Databases & Big Data:MySQL,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A549646%2Cn%3A6133986011&bbn=549646&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=549646
"Books:Health, Fitness & Dieting:Children's Health:Epilepsy",https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A10%2Cn%3A282948%2Cn%3A282952&bbn=282948&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=282948
"Books:Health, Fitness & Dieting:Children's Health:Learning Disorders",https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A10%2Cn%3A282948%2Cn%3A282949&bbn=282948&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=282948
Books:Education & Teaching:Test Preparation:Professional:ASVAB (Armed Forces),https://www.amazon.com/s/ref=sr_nr_n_8?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A8975347011%2Cn%3A5267710011%2Cn%3A11657%2Cn%3A11659&bbn=11657&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=11657
Books:Teen & Young Adult:Education & Reference:Study Aids:SAT,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A28%2Cn%3A3344092011%2Cn%3A10367765011%2Cn%3A10367773011&bbn=10367765011&keywords=textbooks&ie=UTF8&qid=1535004112&rnid=10367765011
Books:Computers & Technology:Computer Science:Human-Computer Interaction,https://www.amazon.com/s/ref=sr_nr_n_6?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3508%2Cn%3A132574011&bbn=3508&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3508
Books:Computers & Technology:Networking & Cloud Computing:Cloud Computing,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3652%2Cn%3A10806612011&bbn=3652&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3652
"Books:Mystery, Thriller & Suspense:Thrillers & Suspense:Spies & Politics:Conspiracies",https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A18%2Cn%3A10484%2Cn%3A10493%2Cn%3A9536071011&bbn=10493&keywords=textbooks&ie=UTF8&qid=1535004114&rnid=10493
"Books:Mystery, Thriller & Suspense:Thrillers & Suspense:Spies & Politics:Espionage",https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A18%2Cn%3A10484%2Cn%3A10493%2Cn%3A9536072011&bbn=10493&keywords=textbooks&ie=UTF8&qid=1535004114&rnid=10493
"Books:Health, Fitness & Dieting:Men's Health:Sexual Health & Impotence",https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A10%2Cn%3A4667%2Cn%3A4670&bbn=4667&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=4667
Books:Computers & Technology:Computer Science:Computer Simulation,https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3508%2Cn%3A132559011&bbn=3508&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3508
Books:Computers & Technology:Web Development & Design:Website Analytics,https://www.amazon.com/s/ref=sr_nr_n_7?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3510%2Cn%3A377897011&bbn=3510&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3510
Books:Computers & Technology:Web Development & Design:Content Management,https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3510%2Cn%3A377885011&bbn=3510&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3510
"Books:Computers & Technology:Mobile Phones, Tablets & E-Readers:Programming & App Development",https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A377557011%2Cn%3A377559011&bbn=377557011&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=377557011
Books:Computers & Technology:Databases & Big Data:SQL,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A549646%2Cn%3A3804&bbn=549646&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=549646
Books:Computers & Technology:Computer Science:Robotics,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3508%2Cn%3A3897&bbn=3508&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3508
Books:Computers & Technology:Computer Science:Systems Analysis & Design,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3508%2Cn%3A602672&bbn=3508&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3508
Books:Teen & Young Adult:Hobbies & Games:Computers:Programming,https://www.amazon.com/s/ref=sr_nr_n_0?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A28%2Cn%3A10367802011%2Cn%3A1099206%2Cn%3A10367740011&bbn=1099206&keywords=textbooks&ie=UTF8&qid=1535004119&rnid=1099206
Books:Education & Teaching:Test Preparation:Professional:Teaching,https://www.amazon.com/s/ref=sr_nr_n_7?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A8975347011%2Cn%3A5267710011%2Cn%3A11657%2Cn%3A11664&bbn=11657&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=11657
Books:Education & Teaching:Test Preparation:Professional:PMP Exam,https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A8975347011%2Cn%3A5267710011%2Cn%3A11657%2Cn%3A377568011&bbn=11657&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=11657
Books:Computers & Technology:Networking & Cloud Computing:Wireless Networks,https://www.amazon.com/s/ref=sr_nr_n_6?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3652%2Cn%3A3722&bbn=3652&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3652
Books:Computers & Technology:Databases & Big Data:Relational Databases,https://www.amazon.com/s/ref=sr_nr_n_8?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A549646%2Cn%3A3789&bbn=549646&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=549646
Books:Computers & Technology:Networking & Cloud Computing:Network Security,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3652%2Cn%3A3746&bbn=3652&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3652
Books:Computers & Technology:Databases & Big Data:Data Mining,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A549646%2Cn%3A3654&bbn=549646&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=549646
Books:Computers & Technology:Web Development & Design:Web Services,https://www.amazon.com/s/ref=sr_nr_n_6?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3510%2Cn%3A377886011&bbn=3510&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3510
Books:Computers & Technology:Web Development & Design:Web Marketing,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3510%2Cn%3A3563&bbn=3510&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3510
Books:Computers & Technology:Web Development & Design:User Experience & Usability,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3510%2Cn%3A4033&bbn=3510&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3510
Books:Education & Teaching:Test Preparation:Professional:Civil Service,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A8975347011%2Cn%3A5267710011%2Cn%3A11657%2Cn%3A11663&bbn=11657&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=11657
Books:Education & Teaching:Test Preparation:Professional:CPA,https://www.amazon.com/s/ref=sr_nr_n_6?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A8975347011%2Cn%3A5267710011%2Cn%3A11657%2Cn%3A11661&bbn=11657&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=11657
Books:Computers & Technology:Computer Science:Information Theory,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3508%2Cn%3A107197011&bbn=3508&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3508
Books:Education & Teaching:Test Preparation:Driver's Education,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A8975347011%2Cn%3A5267710011%2Cn%3A497332&bbn=5267710011&keywords=textbooks&ie=UTF8&qid=1535004107&rnid=5267710011
Books:Education & Teaching:Test Preparation:Professional:Nursing,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A8975347011%2Cn%3A5267710011%2Cn%3A11657%2Cn%3A227665&bbn=11657&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=11657
Books:Education & Teaching:Test Preparation:Professional:Professional,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A8975347011%2Cn%3A5267710011%2Cn%3A11657%2Cn%3A11695&bbn=11657&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=11657
Books:Education & Teaching:Test Preparation:Professional:Vocational Tests,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A8975347011%2Cn%3A5267710011%2Cn%3A11657%2Cn%3A11666&bbn=11657&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=11657
Books:Teen & Young Adult:Education & Reference:Study Aids:Book Notes,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A28%2Cn%3A3344092011%2Cn%3A10367765011%2Cn%3A10367768011&bbn=10367765011&keywords=textbooks&ie=UTF8&qid=1535004112&rnid=10367765011
Books:Teen & Young Adult:Education & Reference:Study Aids:Test Preparation,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A28%2Cn%3A3344092011%2Cn%3A10367765011%2Cn%3A10367774011&bbn=10367765011&keywords=textbooks&ie=UTF8&qid=1535004112&rnid=10367765011
Books:Computers & Technology:Databases & Big Data:Data Processing,https://www.amazon.com/s/ref=sr_nr_n_6?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A549646%2Cn%3A10806588011&bbn=549646&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=549646
Books:Computers & Technology:Databases & Big Data:Data Warehousing,https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A549646%2Cn%3A3655&bbn=549646&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=549646
Books:Computers & Technology:Databases & Big Data:Data Modeling & Design,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A549646%2Cn%3A379382011&bbn=549646&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=549646
Books:Literature & Fiction:History & Criticism:Comparative Literature,https://www.amazon.com/s/ref=sr_nr_n_7?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A17%2Cn%3A10204%2Cn%3A10159333011&bbn=10204&keywords=textbooks&ie=UTF8&qid=1535004109&rnid=10204
Books:Engineering & Transportation:Transportation:Owner's Manuals & Maintenance Guides,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A173507%2Cn%3A11934%2Cn%3A6905737011&bbn=11934&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=11934
Books:Computers & Technology:Web Development & Design:User Generated Content,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3510%2Cn%3A377888011&bbn=3510&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3510
Books:Education & Teaching:Test Preparation:Professional:Bar Exam,https://www.amazon.com/s/ref=sr_nr_n_9?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A8975347011%2Cn%3A5267710011%2Cn%3A11657%2Cn%3A5744308011&bbn=11657&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=11657
Books:Sports & Outdoors:Coaching:Soccer,https://www.amazon.com/s/ref=sr_nr_n_6?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A26%2Cn%3A266218%2Cn%3A266223&bbn=266218&keywords=textbooks&ie=UTF8&qid=1535004108&rnid=266218
Books:Computers & Technology:Security & Encryption:Network Security,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A377560011%2Cn%3A3746&bbn=377560011&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=377560011
Books:Teen & Young Adult:Hobbies & Games:Computers:Software,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A28%2Cn%3A10367802011%2Cn%3A1099206%2Cn%3A10367741011&bbn=1099206&keywords=textbooks&ie=UTF8&qid=1535004119&rnid=1099206
Books:Computers & Technology:Security & Encryption:Cryptography,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A377560011%2Cn%3A3875&bbn=377560011&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=377560011
Books:Engineering & Transportation:Transportation:Mass Transit,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A173507%2Cn%3A11934%2Cn%3A3045851&bbn=11934&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=11934
"Books:Mystery, Thriller & Suspense:Thrillers & Suspense:Crime:Heist",https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A18%2Cn%3A10484%2Cn%3A7538392011%2Cn%3A9536063011&bbn=7538392011&keywords=textbooks&ie=UTF8&qid=1535004120&rnid=7538392011
Books:Computers & Technology:Security & Encryption:Hacking,https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A377560011%2Cn%3A3648&bbn=377560011&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=377560011
Books:Computers & Technology:Security & Encryption:Privacy & Online Safety,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A377560011%2Cn%3A3641&bbn=377560011&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=377560011
Books:Sports & Outdoors:Biographies:Baseball,https://www.amazon.com/s/ref=sr_nr_n_0?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A26%2Cn%3A2446%2Cn%3A2447&bbn=2446&keywords=textbooks&ie=UTF8&qid=1535004108&rnid=2446
"Books:Mystery, Thriller & Suspense:Thrillers & Suspense:Crime:Organized Crime",https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A18%2Cn%3A10484%2Cn%3A7538392011%2Cn%3A9536066011&bbn=7538392011&keywords=textbooks&ie=UTF8&qid=1535004120&rnid=7538392011
"Books:Mystery, Thriller & Suspense:Thrillers & Suspense:Crime:Murder",https://www.amazon.com/s/ref=sr_nr_n_0?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A18%2Cn%3A10484%2Cn%3A7538392011%2Cn%3A9536065011&bbn=7538392011&keywords=textbooks&ie=UTF8&qid=1535004120&rnid=7538392011
Books:Computers & Technology:Security & Encryption:Encryption,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A377560011%2Cn%3A3632&bbn=377560011&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=377560011
Books:Computers & Technology:Security & Encryption:Viruses,https://www.amazon.com/s/ref=sr_nr_n_6?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A377560011%2Cn%3A3636&bbn=377560011&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=377560011
Books:Computers & Technology:Networking & Cloud Computing:Data in the Enterprise:Electronic Data Interchange (EDI),https://www.amazon.com/s/ref=sr_nr_n_0?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3652%2Cn%3A3666%2Cn%3A3674&bbn=3666&keywords=textbooks&ie=UTF8&qid=1535004122&rnid=3666
Books:Computers & Technology:History & Culture:Biographies,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A10806606011%2Cn%3A3568&bbn=10806606011&keywords=textbooks&ie=UTF8&qid=1535004112&rnid=10806606011
"Books:Computers & Technology:Mobile Phones, Tablets & E-Readers:Handheld & Mobile Devices",https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A377557011%2Cn%3A3833&bbn=377557011&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=377557011
"Books:Computers & Technology:Networking & Cloud Computing:Internet, Groupware, & Telecommunications",https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A5%2Cn%3A3652%2Cn%3A3705&bbn=3652&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=3652
Books:Engineering & Transportation:Transportation:History:Aviation,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A173507%2Cn%3A11934%2Cn%3A300361%2Cn%3A11941&bbn=300361&keywords=textbooks&ie=UTF8&qid=1535004123&rnid=300361
Books:Engineering & Transportation:Transportation:History:Ships,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A173507%2Cn%3A11934%2Cn%3A300361%2Cn%3A3035701&bbn=300361&keywords=textbooks&ie=UTF8&qid=1535004123&rnid=300361
Books:Sports & Outdoors:Mountaineering:Rock Climbing,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A26%2Cn%3A68140%2Cn%3A68143&bbn=68140&keywords=textbooks&ie=UTF8&qid=1535004111&rnid=68140
Books:Humor & Entertainment:Sheet Music & Scores:Composers:Leoncavallo,https://www.amazon.com/s/ref=sr_nr_n_24?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A86%2Cn%3A1622%2Cn%3A1623%2Cn%3A1662&bbn=1623&keywords=textbooks&ie=UTF8&qid=1535004122&rnid=1623
Books:Engineering & Transportation:Transportation:History:Automotive,https://www.amazon.com/s/ref=sr_nr_n_0?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A173507%2Cn%3A11934%2Cn%3A300361%2Cn%3A3073871&bbn=300361&keywords=textbooks&ie=UTF8&qid=1535004123&rnid=300361
Books:Engineering & Transportation:Transportation:Ships:History,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A173507%2Cn%3A11934%2Cn%3A11959%2Cn%3A3035701&bbn=11959&keywords=textbooks&ie=UTF8&qid=1535004123&rnid=11959
Books:Business & Money:Women & Business,https://www.amazon.com/s/ref=sr_nr_n_20?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3%2Cn%3A355578011&bbn=3&keywords=textbooks&ie=UTF8&qid=1535004122&rnid=3
Books:Engineering & Transportation:Transportation:History:Motorcycles,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A173507%2Cn%3A11934%2Cn%3A300361%2Cn%3A10522&bbn=300361&keywords=textbooks&ie=UTF8&qid=1535004123&rnid=300361
Books:Humor & Entertainment:Sheet Music & Scores:Composers:Mussorgsky,https://www.amazon.com/s/ref=sr_nr_n_17?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A86%2Cn%3A1622%2Cn%3A1623%2Cn%3A1671&bbn=1623&keywords=textbooks&ie=UTF8&qid=1535004122&rnid=1623
Books:Humor & Entertainment:Sheet Music & Scores:Composers:Sondheim,https://www.amazon.com/s/ref=sr_nr_n_14?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A86%2Cn%3A1622%2Cn%3A1623%2Cn%3A1691&bbn=1623&keywords=textbooks&ie=UTF8&qid=1535004122&rnid=1623
Books:Engineering & Transportation:Transportation:History:Railroads,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A173507%2Cn%3A11934%2Cn%3A300361%2Cn%3A7921656011&bbn=300361&keywords=textbooks&ie=UTF8&qid=1535004123&rnid=300361
